"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
295,224,238,829,286,493,611,353,256,253,361,263,234,291
122,91,233,804,237,310,352,283,240,227,254,247,228,218
397,293,243,577,350,588,660,484,296,270,454,283,246,351
147,88,230,347,237,338,347,247,248,233,260,239,239,255
188,66,231,699,268,348,443,298,238,237,264,255,233,240
218,432,248,633,426,513,638,469,287,280,379,282,240,365
174,75,239,319,256,363,436,346,231,232,280,242,231,241
142,177,235,708,284,354,440,251,245,237,274,233,232,264
289,305,247,568,408,574,650,477,295,267,425,304,245,358
562,344,243,624,417,606,689,483,288,264,476,287,240,383
211,299,237,863,310,516,593,414,265,252,393,279,235,331
153,123,236,439,268,357,349,224,243,229,255,246,230,260
418,324,241,550,294,556,647,431,270,242,419,285,233,335
139,182,239,848,306,438,575,353,256,252,327,264,241,287
161,96,236,724,243,324,461,277,240,230,283,246,235,255
116,247,240,828,350,466,587,391,275,254,336,271,240,277
184,80,232,337,261,372,474,329,233,241,281,243,231,281
192,130,237,380,323,463,570,371,245,240,295,247,233,245
241,251,238,581,303,488,572,424,259,248,353,269,239,312
258,406,247,575,390,545,652,491,302,279,400,286,248,423
174,115,231,425,278,347,436,311,250,242,276,244,239,260
275,260,238,669,319,497,590,402,265,244,378,266,246,324
342,315,243,585,332,570,651,450,289,271,431,288,238,315
182,226,239,327,310,439,591,367,256,233,325,264,234,309
174,63,233,735,249,322,403,264,241,228,269,238,231,239
183,76,237,331,276,383,423,274,243,248,285,237,235,244
115,332,244,703,360,489,621,463,285,259,361,274,241,340
329,195,237,648,305,507,590,421,256,260,378,282,232,299
193,150,233,820,290,406,548,328,252,253,303,264,232,278
247,166,242,515,365,533,618,425,281,252,407,274,246,291
168,334,247,466,348,458,597,431,259,236,335,280,242,280
412,392,256,637,327,601,673,504,300,271,456,296,238,360
133,79,236,741,251,322,385,260,236,245,252,250,235,233
275,215,245,513,361,549,592,419,269,254,391,286,233,303
155,55,236,697,276,324,358,288,242,235,265,253,229,240
137,186,237,434,279,378,519,335,249,236,294,260,238,265
144,107,230,387,252,374,480,313,234,251,271,238,234,265
302,306,244,547,330,525,577,391,281,257,425,285,241,317
461,392,251,597,374,599,668,500,304,268,475,286,240,337
377,359,242,578,330,574,657,452,288,260,436,286,240,319
161,158,236,744,256,425,570,376,257,241,287,261,234,285
431,475,248,604,422,627,708,500,281,283,497,284,242,378
409,406,248,578,389,611,689,516,296,274,486,291,247,345
144,95,232,793,288,432,497,319,239,230,288,248,237,259
289,196,242,772,284,485,569,314,247,235,317,266,232,306
335,634,259,686,415,612,710,523,301,294,462,310,250,348
204,104,234,805,311,401,529,342,233,236,290,228,237,269
413,382,248,556,361,579,671,463,299,272,442,281,244,326
123,132,236,747,246,369,487,341,258,240,284,240,237,252
210,233,242,521,316,545,641,399,280,263,396,263,234,322
136,85,230,655,249,292,378,267,241,239,246,246,236,253
332,244,238,829,361,511,606,370,262,254,379,275,238,288
149,147,233,485,272,357,487,295,241,241,279,233,236,258
203,112,232,321,299,382,462,310,238,248,291,250,233,256
369,233,247,565,348,566,640,434,285,255,413,272,248,314
331,283,244,725,335,554,625,453,285,272,419,293,249,360
340,493,243,541,424,571,670,462,270,256,437,318,241,360
138,107,237,376,178,341,428,268,242,247,269,246,237,228
262,265,239,611,293,439,544,393,261,243,318,258,244,313
170,116,238,459,261,373,461,328,247,240,292,243,233,279
164,147,238,509,290,359,478,255,229,230,271,239,232,258
192,58,234,336,275,338,349,282,224,230,277,267,234,265
134,73,233,582,235,321,311,226,240,229,256,241,236,226
622,787,260,884,474,650,722,564,345,306,510,350,252,386
151,118,236,781,324,357,485,268,258,244,276,239,232,260
230,165,239,771,304,419,533,337,254,249,313,257,234,278
163,249,237,775,313,427,531,369,256,254,314,266,239,298
149,66,233,755,242,289,374,231,234,238,248,229,227,261
194,114,234,369,261,379,488,284,239,245,288,257,233,270
194,114,236,799,300,384,481,300,234,232,299,250,232,257
169,169,237,793,279,398,516,299,250,244,296,257,235,279
433,413,246,578,379,592,669,505,291,262,460,298,237,383
274,141,237,489,305,490,550,426,276,252,337,250,238,297
323,302,244,563,366,541,632,453,283,271,394,303,244,349
156,63,234,788,279,328,443,272,241,227,258,244,231,249
193,86,234,742,299,343,454,254,239,237,264,233,232,278
375,296,244,556,371,576,654,483,290,253,434,285,245,305
247,276,235,492,325,498,603,379,255,258,383,262,241,304
301,213,245,625,327,506,602,393,264,247,373,266,240,286
170,123,238,818,279,393,493,295,253,241,307,238,237,275
432,555,253,611,409,616,685,537,328,278,475,301,248,391
164,153,238,735,300,397,482,334,259,259,301,247,234,296
537,405,247,545,411,616,726,530,305,292,484,300,249,384
241,120,233,812,265,434,547,347,256,240,329,258,234,285
264,138,239,834,310,412,512,346,251,230,308,246,234,262
168,178,235,449,307,350,496,360,246,247,267,240,232,240
271,249,238,525,315,549,640,426,290,257,404,305,240,323
193,91,237,365,269,383,478,287,243,242,286,234,234,218
157,84,235,445,255,318,461,244,233,244,267,237,233,229
368,292,240,598,313,521,618,392,268,242,373,264,239,292
263,168,237,790,297,469,579,309,262,241,325,240,230,293
446,362,241,599,357,591,673,467,300,274,458,314,244,331
240,222,234,629,271,435,521,356,252,241,319,266,233,295
135,90,231,604,233,319,438,228,241,242,266,259,235,254
383,342,244,555,383,568,668,465,274,259,442,287,237,327
183,112,231,701,264,337,426,336,244,244,263,242,232,257
162,65,234,750,267,301,322,230,236,253,249,248,233,231
213,96,237,764,321,421,534,291,249,241,300,242,239,271
175,63,231,332,198,349,505,284,252,250,270,247,237,269
383,303,249,625,328,559,631,465,299,276,441,298,244,331
148,215,235,472,270,453,563,437,266,238,324,279,231,260
181,73,234,367,296,424,503,372,236,230,280,251,233,256
165,79,235,715,265,394,507,294,226,233,280,239,231,253
164,83,236,321,253,381,504,295,257,240,291,245,237,282
162,127,238,776,307,396,500,289,247,236,296,241,233,264
335,266,253,567,355,581,664,476,300,274,450,289,242,333
356,273,249,602,366,584,668,501,294,270,452,280,241,343
406,526,253,807,428,604,711,557,304,278,461,302,249,411
141,89,231,776,260,433,574,364,254,238,285,227,229,258
224,419,245,821,407,538,664,464,308,275,407,285,243,361
512,364,249,564,420,603,692,491,300,267,456,310,239,335
432,382,250,636,343,582,676,494,296,280,456,311,244,372
229,218,235,852,353,477,592,393,266,237,333,255,237,259
216,395,243,756,379,515,649,447,270,259,365,280,236,355
281,272,241,555,284,547,650,445,282,246,397,285,248,324
324,375,244,567,398,578,671,472,273,263,429,276,232,318
302,341,235,882,357,544,643,427,280,246,389,284,234,297
282,339,243,846,355,558,660,461,277,266,418,276,235,331
305,235,239,600,343,535,627,428,278,248,390,271,240,267
152,86,232,301,241,339,461,271,249,241,279,240,240,249
337,254,240,768,319,541,638,426,272,249,412,277,243,350
164,84,229,807,246,346,415,223,244,231,256,263,231,252
352,335,247,595,354,548,632,380,277,252,395,277,239,341
356,310,250,586,376,554,646,452,283,277,429,300,240,306
272,259,241,725,314,471,592,408,258,252,344,280,237,328
322,270,243,741,310,526,588,448,275,269,384,268,241,302
136,198,238,445,293,378,446,353,254,255,299,270,241,299
312,258,245,828,348,521,621,452,279,252,390,265,242,326
155,137,237,802,256,392,526,321,244,247,290,235,238,254
218,67,231,789,231,359,453,306,241,242,278,258,233,243
258,222,234,515,263,471,569,383,257,255,354,261,234,298
326,299,248,576,371,582,672,491,289,260,454,281,243,352
245,177,232,865,312,430,553,291,257,244,320,251,232,254
180,104,232,664,254,370,426,277,251,245,284,247,236,266
239,305,234,664,320,487,570,318,265,258,349,257,241,278
122,215,233,543,342,408,446,312,235,246,289,260,236,258
272,237,243,593,329,542,616,455,283,253,427,279,245,347
352,340,234,785,353,541,628,431,278,267,403,271,237,318
162,65,230,746,280,351,276,332,239,232,281,237,230,248
225,105,238,326,282,362,497,316,244,242,297,258,233,247
134,98,232,427,241,271,363,285,244,241,249,241,232,237
340,274,241,844,321,516,613,425,268,248,385,258,237,321
187,86,233,299,275,354,478,296,241,247,282,233,235,247
227,176,234,453,336,468,545,394,256,264,351,262,234,279
174,62,239,361,241,356,365,275,245,242,279,243,230,250
483,326,246,654,374,580,662,452,284,263,443,293,243,372
391,339,244,553,339,597,673,450,288,262,478,290,235,361
179,126,238,363,279,417,486,336,247,228,292,261,233,259
230,234,234,753,308,476,572,325,240,246,328,257,235,260
281,210,243,865,314,524,636,396,260,251,391,279,239,291
189,223,238,423,264,464,546,356,268,231,334,261,241,294
458,380,247,584,333,583,657,456,290,260,451,257,243,308
249,281,240,547,358,528,601,400,265,260,383,284,234,265
170,65,233,781,240,344,428,268,253,231,263,244,235,288
168,76,232,778,211,345,425,306,253,226,273,249,234,256
135,288,231,733,309,455,580,345,255,254,310,249,232,296
134,73,233,730,230,333,443,260,224,233,256,241,231,261
380,210,245,602,330,558,620,475,276,259,425,268,238,315
226,99,234,536,277,380,377,315,250,227,292,237,226,255
368,248,240,791,361,527,621,409,282,255,388,254,237,310
337,288,244,576,354,524,626,444,295,254,407,279,240,358
172,129,237,461,252,366,517,396,258,250,284,245,235,285
184,103,235,859,239,401,526,295,252,237,283,258,234,274
222,161,236,787,260,484,550,376,257,253,318,255,239,291
125,169,239,799,362,387,509,410,266,245,302,260,241,282
349,284,244,522,389,540,625,405,277,274,414,265,239,346
141,289,244,749,314,435,581,447,279,278,342,298,244,353
315,379,247,720,380,568,645,459,290,262,430,299,245,301
387,468,255,602,385,600,678,486,291,263,460,309,241,333
325,289,241,839,323,533,618,413,277,253,418,269,238,291
238,190,237,817,235,402,549,374,266,246,304,248,236,268
328,219,242,518,323,533,606,430,266,247,385,248,239,326
194,100,229,388,239,379,512,333,229,241,277,238,231,245
161,126,243,484,276,383,509,389,253,249,289,249,237,265
132,71,230,711,205,282,325,226,235,228,246,236,229,246
388,257,241,578,372,553,628,429,276,251,412,262,241,320
200,68,236,339,244,357,403,262,238,229,279,247,234,256
309,449,247,516,305,553,625,466,274,251,411,286,233,306
436,367,248,613,390,613,697,500,286,259,483,310,249,364
219,297,267,545,436,533,690,566,354,325,412,296,267,434
191,62,235,403,207,333,489,256,240,234,268,233,235,254
167,106,233,335,254,362,467,319,249,234,286,242,232,268
527,370,240,889,347,579,654,473,289,257,426,303,242,347
205,225,238,479,313,445,528,357,264,240,313,252,236,316
405,326,241,555,323,523,604,404,259,255,390,264,239,296
342,300,249,572,382,560,642,451,283,270,442,292,241,367
