"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
203,202,240,406,374,469,602,452,298,285,350,409,251,344
160,71,238,309,246,334,271,219,238,233,279,296,230,252
156,276,241,393,286,449,555,367,256,259,327,422,239,312
161,184,232,343,311,399,502,314,247,232,285,302,237,259
184,124,233,313,303,354,454,340,234,234,292,297,236,285
403,388,242,499,303,573,687,495,290,263,443,680,246,468
179,85,232,298,245,329,367,275,240,245,278,270,230,266
374,400,247,492,378,561,657,443,284,264,429,449,241,345
187,190,234,354,287,396,530,332,241,232,297,350,231,295
181,76,234,302,253,340,421,304,240,238,282,374,233,269
331,223,244,446,290,509,608,432,263,248,386,544,247,309
501,375,243,515,353,581,664,478,284,252,446,539,241,395
190,83,235,291,250,341,480,273,230,227,266,307,223,247
390,253,247,489,329,556,626,440,272,264,435,533,241,387
373,235,246,477,350,537,623,402,272,252,414,555,241,354
215,71,233,329,244,369,392,330,234,244,295,269,234,270
254,184,237,386,314,461,533,411,262,246,351,264,237,308
184,95,235,291,228,326,381,277,239,231,285,350,231,273
320,418,255,529,397,586,686,502,296,267,463,611,246,431
187,84,233,304,252,347,249,287,239,234,267,335,233,267
194,118,233,305,268,319,462,310,231,243,258,296,232,252
131,169,238,324,279,368,475,364,247,239,299,273,232,269
442,417,248,527,375,589,678,478,302,272,468,520,245,398
217,168,236,338,244,388,459,322,251,242,287,341,232,276
222,148,239,331,298,399,534,327,244,240,305,363,237,262
137,157,233,317,258,348,521,324,245,238,283,386,239,257
186,251,238,336,298,434,576,409,272,244,323,334,240,292
178,352,277,392,470,519,702,592,372,381,414,430,288,493
470,503,247,541,398,603,696,507,306,265,489,594,241,447
180,86,233,282,251,373,470,322,241,242,290,407,230,281
141,148,234,299,284,341,460,305,241,233,274,255,237,255
433,386,237,508,373,575,676,459,277,263,458,501,238,395
218,93,229,320,262,375,492,270,236,232,286,311,233,279
161,101,229,293,249,366,487,319,248,233,290,389,231,254
179,133,237,327,290,382,502,310,242,247,308,318,235,317
220,217,241,329,281,409,505,367,251,238,321,347,229,276
389,301,245,513,321,578,675,485,295,262,460,494,240,410
355,296,243,422,313,519,626,418,263,260,378,506,239,365
174,91,232,303,214,345,509,277,230,234,273,339,230,282
397,359,243,513,301,565,646,430,271,274,440,526,244,352
167,71,233,304,268,290,448,280,235,236,270,273,235,219
213,260,234,397,250,438,546,389,242,246,301,340,226,291
244,267,239,400,299,443,531,312,251,249,318,410,232,299
171,88,230,317,252,324,414,243,234,227,280,329,231,287
204,71,230,310,261,329,386,306,242,240,277,296,240,244
221,96,237,317,256,390,474,311,245,233,280,323,235,282
159,85,235,313,268,312,441,294,243,236,278,273,229,252
183,106,235,333,284,405,635,375,263,254,309,696,237,386
243,149,230,361,311,419,502,358,243,242,318,362,237,305
373,426,244,493,362,532,635,431,284,255,420,571,245,401
392,309,246,490,372,558,676,431,283,265,425,562,244,386
179,62,237,326,269,397,526,345,249,231,295,301,227,268
175,155,240,330,304,439,579,352,254,240,304,406,238,271
167,90,237,316,250,381,518,373,241,242,280,359,234,259
343,221,234,397,315,493,609,405,253,245,345,439,239,308
171,332,242,394,319,476,614,419,270,255,340,382,239,326
185,90,231,330,292,366,481,281,257,239,284,290,234,249
179,136,240,296,268,366,478,309,255,241,285,325,233,274
213,190,236,364,291,429,521,345,255,248,321,396,238,294
411,372,244,514,411,584,682,459,284,260,456,540,238,399
194,121,242,340,278,437,521,279,243,244,308,404,236,312
160,80,231,300,234,326,365,254,238,233,262,255,235,273
200,69,229,288,259,347,390,261,235,237,278,325,229,235
379,314,237,475,324,543,654,404,275,261,419,537,245,347
211,113,234,329,266,389,455,308,238,232,288,306,233,282
214,68,237,294,227,310,347,283,236,231,275,236,233,265
179,76,238,293,202,310,368,227,230,229,255,240,237,243
162,296,246,339,358,449,598,445,282,264,370,398,249,355
480,417,252,545,406,629,733,556,325,274,500,681,251,496
682,674,253,570,428,651,737,573,332,277,520,626,243,455
138,135,238,294,311,423,557,359,236,236,277,395,227,282
329,613,249,465,403,566,691,510,294,272,413,516,255,400
229,103,230,307,232,416,569,356,247,235,283,338,232,262
447,398,247,491,317,576,689,476,288,254,464,513,236,385
187,386,237,393,319,477,616,397,255,252,326,397,239,301
526,443,248,588,375,621,707,516,307,267,470,559,247,382
173,227,235,383,284,451,587,377,246,241,313,497,235,292
197,80,236,290,273,393,541,327,233,245,276,235,230,263
446,363,240,455,333,545,676,448,290,258,443,644,251,432
203,76,231,311,222,319,438,254,240,243,279,331,226,246
157,261,231,330,321,354,521,335,252,241,293,252,233,266
252,134,237,358,332,434,503,322,252,255,313,403,233,279
348,265,251,475,353,544,638,413,273,259,416,553,243,343
293,210,243,419,307,463,581,417,252,239,362,360,240,335
210,195,234,322,265,424,514,358,244,231,321,457,231,289
194,222,274,437,464,554,711,558,382,344,447,406,279,506
187,91,235,335,269,382,486,303,247,240,287,363,236,260
180,483,247,392,415,484,576,435,282,269,381,389,238,363
192,156,234,303,263,350,462,305,244,242,285,257,235,257
176,77,236,308,260,330,332,293,234,240,277,272,231,247
194,70,240,324,253,364,460,332,234,243,268,261,234,263
277,246,240,444,390,517,602,428,274,262,398,529,246,363
218,132,237,327,252,396,522,335,242,235,305,271,230,317
157,94,235,280,275,359,392,245,249,241,278,259,236,254
397,275,242,501,341,559,664,452,291,261,445,568,242,406
209,135,234,323,268,380,534,339,248,246,302,316,232,253
213,102,235,299,263,420,523,334,244,244,313,463,238,293
317,326,243,496,287,549,656,444,276,252,433,476,243,369
212,85,234,324,247,374,436,310,245,248,286,231,229,259
159,104,233,300,312,338,449,276,238,235,284,336,232,259
214,136,236,338,246,402,517,301,245,241,286,420,230,286
200,71,234,291,275,355,494,316,244,235,280,328,235,266
145,185,236,314,282,371,519,333,254,248,306,321,232,286
222,109,232,310,283,348,405,302,249,243,285,234,230,277
333,351,241,420,299,516,616,395,272,266,395,522,238,355
199,98,233,321,263,393,395,271,242,231,288,340,238,269
334,265,240,419,326,522,653,431,280,260,399,593,241,367
169,103,238,308,300,392,508,355,253,242,297,303,235,258
323,186,239,428,311,489,549,388,257,245,367,359,238,331
154,99,237,304,271,335,488,295,233,234,258,269,232,257
258,223,242,452,274,523,628,424,278,253,392,437,241,347
228,90,239,340,281,367,503,261,243,245,301,426,231,271
291,255,240,455,294,529,626,441,265,272,402,550,243,350
177,95,234,307,255,320,424,325,243,237,270,295,238,273
370,360,238,484,340,548,635,449,278,266,426,478,241,351
303,172,238,379,283,460,558,350,246,248,340,449,234,316
303,268,242,418,307,510,602,417,264,255,372,418,234,348
154,116,226,284,261,359,417,275,238,248,262,318,229,258
189,107,240,302,277,361,450,284,237,242,288,275,235,274
166,73,231,281,259,298,283,251,250,242,265,238,239,221
182,81,232,275,246,327,453,285,240,248,254,274,234,240
214,76,232,315,234,361,436,308,246,232,275,325,233,262
212,172,234,304,245,368,489,349,254,239,281,286,226,252
142,73,234,273,311,303,296,238,226,233,258,312,233,256
188,70,232,299,283,314,416,258,237,237,277,260,233,270
149,119,234,302,258,347,455,290,237,239,271,301,237,263
176,90,235,314,241,355,530,252,239,234,284,304,242,281
280,335,241,421,323,425,535,371,276,258,367,483,236,358
506,351,242,499,328,560,660,436,287,256,460,540,242,374
317,306,244,446,364,513,650,433,285,253,388,569,241,361
150,300,245,376,334,474,609,426,282,259,350,417,239,347
191,321,244,355,348,451,597,402,274,260,349,340,240,318
292,288,248,417,322,531,649,449,287,264,405,549,243,390
198,177,245,388,306,478,580,397,264,253,335,366,237,328
470,488,249,521,376,604,691,491,312,269,478,522,247,405
362,428,235,457,365,559,672,488,284,253,417,549,241,403
388,513,247,511,410,604,699,527,317,280,468,603,251,424
452,314,245,511,347,602,706,511,285,265,468,584,252,388
184,116,236,321,238,424,525,319,240,241,288,343,233,254
417,285,247,473,317,540,638,403,262,259,407,539,241,370
152,89,234,296,246,366,517,331,241,230,283,258,231,284
369,329,239,499,317,546,619,426,282,265,425,488,240,382
214,132,236,338,282,383,446,271,241,241,297,258,234,273
224,356,241,386,369,474,613,387,272,256,370,498,243,345
216,275,241,395,296,455,549,404,269,248,321,368,237,265
181,122,238,324,296,379,526,306,245,241,303,392,232,301
173,180,239,299,262,345,443,368,244,249,300,298,233,287
132,313,238,364,288,445,537,398,266,240,328,412,231,311
404,349,252,503,343,566,656,454,281,274,438,530,235,347
205,97,233,306,263,375,453,259,248,237,302,450,236,291
429,411,248,522,341,571,663,457,282,273,468,559,241,376
180,58,233,298,262,339,380,299,235,237,265,278,230,265
269,440,245,474,389,545,655,469,282,270,408,392,242,396
356,234,243,461,326,530,642,422,267,240,417,491,237,375
205,148,229,329,278,351,476,323,251,239,288,334,236,248
352,270,241,471,344,530,637,409,265,250,398,528,232,348
180,162,232,305,247,365,454,349,253,234,281,341,232,299
302,380,241,456,358,522,631,412,268,258,394,465,239,329
204,111,236,327,229,355,419,266,241,232,283,299,234,268
146,81,235,288,262,300,170,247,245,250,263,292,239,269
205,206,238,340,281,368,446,326,247,250,286,273,239,276
374,313,251,453,358,535,655,465,284,253,417,611,238,393
347,331,239,481,311,542,640,440,269,255,413,436,238,340
126,119,239,287,246,318,477,290,255,246,270,285,229,309
452,416,243,521,324,586,680,474,291,266,465,489,240,341
164,70,231,290,243,340,385,269,251,234,258,346,234,257
316,212,240,448,268,518,611,435,267,247,400,488,233,329
202,103,238,330,308,402,420,305,245,224,304,394,239,262
174,101,232,268,270,298,423,280,240,241,273,277,238,231
201,59,231,303,218,349,446,261,247,230,281,280,233,242
234,125,230,328,252,375,465,336,248,237,298,391,230,267
185,69,232,282,245,322,443,233,233,236,265,270,230,237
182,123,235,330,260,375,447,299,240,242,298,370,238,285
315,228,238,391,254,457,567,380,253,243,317,398,236,294
189,110,232,301,252,322,450,309,230,234,260,304,236,282
347,272,236,445,291,538,637,420,282,248,407,593,251,386
186,116,236,339,320,414,547,372,261,239,318,374,236,297
160,74,238,302,256,344,398,261,236,228,268,256,235,282
131,107,232,303,262,327,388,350,234,237,257,294,236,261
183,102,232,289,254,364,481,335,240,241,289,388,235,281
137,64,235,260,267,303,430,275,237,229,247,274,235,270
