"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
50556.2,48755,303.8,914.69,1494.31,1763.82,2739.62,3795.78,1435.82,588.76,532.86,273.06,221.26,4696.14
89127.4,93384.1,660.8,2355.71,3089.36,4417.34,7479.22,7688.32,2688.78,1150.46,1610.2,357.42,421.8,8885.15
93289.7,75948.3,190.4,1614.03,812.49,3316.08,6414.04,2119.7,662.56,288.64,1123.82,170.94,149.48,2461.78
79755.1,66629.1,276.5,1365.83,1306.7,2893.78,5266.86,3821.2,1274.28,592.86,995.17,256.04,176.12,4125.93
37201.7,14779.8,12.6,186.15,129.94,277.98,683.06,430.5,173.02,92.66,101.26,17.76,18.5,548.63
37753.9,21507,13.3,405.88,184.69,1487.48,3564.54,854.44,220.58,15.58,225.76,92.5,11.1,263.94
91288.8,61633.3,222.6,1984.14,1113.98,4418.16,9265.18,3422.68,820.82,458.38,1503.13,171.68,96.94,2739
50248.8,57427.7,32.2,883.3,448.95,1869.6,4350.1,1512.08,232.06,93.48,445.71,209.42,15.54,556.93
54843.1,20847.9,-2.1,383.98,-95.63,964.32,3116,424.76,83.64,5.74,244.02,66.6,-3.7,68.06
97724.9,165307,159.6,2119.92,1052.66,4100.82,10590.3,2595.3,436.24,257.48,1314.72,449.18,107.3,1152.04
44733.6,25099.2,86.1,408.07,367.19,870.84,2470.66,888.88,268.96,151.7,350.26,123.58,28.12,859.88
45335.5,29170.3,149.1,473.77,630.72,728.98,2467.38,1480.1,505.12,171.38,303.78,91.76,76.22,1700.67
78516.7,55108.7,79.8,1004.48,719.78,1988.5,3803.16,1050.42,330.46,137.76,698.03,201.28,8.88,976.91
35479.4,17947.1,41.3,214.62,24.09,408.36,-100.04,8.2,-3.28,37.72,136.12,2.96,-1.48,-19.92
61123.7,35218.6,81.9,916.88,940.24,2218.1,5207,1561.28,350.14,229.6,805.1,193.88,23.68,669.81
45384.5,30590.5,2.1,386.17,246.74,627.3,1007.78,152.52,47.56,24.6,218.29,82.88,-5.92,124.5
48600,22845.8,34.3,353.32,183.96,644.52,1186.54,268.14,39.36,65.6,219.95,20.72,1.48,170.15
63123.8,88941.1,231.7,2062.98,954.11,3076.64,5897.44,2099.2,836.4,366.54,1054.1,289.34,117.66,2043.46
128163,97905.1,306.6,2780.57,2105.32,4404.22,9334.06,4237.76,1333.32,568.26,1633.44,442.52,210.16,3939.18
85271,51010.1,70.7,1305.24,483.26,2701.08,5069.24,1645.74,331.28,261.58,1015.92,207.2,61.42,1082.32
39958.6,16622.4,29.4,408.8,54.02,643.7,542.02,416.56,78.72,22.96,192.56,83.62,33.3,302.95
73460.2,37522.6,113.4,1009.59,545.31,2057.38,3582.58,1573.58,399.34,257.48,646.57,180.56,42.92,1396.89
43645,20483.6,-14,262.8,-79.57,445.26,1079.94,462.48,59.86,35.26,142.76,128.02,2.96,173.47
103887,95987.8,118.3,2136.71,846.07,4137.72,8391.06,2126.26,425.58,241.9,1420.13,259,73.26,1547.12
39018.2,23740.5,15.4,340.18,131.4,503.48,1448.12,374.74,36.9,-36.08,156.87,53.28,7.4,115.37
51873.1,28125.4,30.1,446.76,115.34,802.78,1634.26,240.26,91.02,13.12,315.4,-1.48,-10.36,270.58
34357,30002.8,29.4,353.32,120.45,629.76,1892.56,518.24,125.46,88.56,138.61,41.44,22.2,372.67
80366.4,74576.3,319.2,1746.16,1004.48,3503.86,7064.3,3618.66,1054.52,542.84,1139.59,256.78,160.58,3114.99
47714.4,41224.4,56.7,514.65,170.09,1060.26,1398.92,624.02,221.4,51.66,345.28,61.42,39.22,551.95
39457.4,25721.7,91,397.12,449.68,650.26,1608.84,1215.24,277.16,120.54,230.74,79.92,45.14,800.12
42343.2,19432,11.9,281.05,76.65,537.1,1192.28,81.18,1.64,32.8,198.37,63.64,-19.98,53.12
46195.2,15505.2,-6.3,388.36,125.56,765.88,1398.1,522.34,90.2,60.68,246.51,25.9,27.38,205.01
81486.7,77283,94.5,1633.74,874.54,3024.16,5833.48,2072.96,542.84,292.74,1043.31,259.74,62.9,1132.12
116781,73987,92.4,1858.58,1004.48,3589.96,7034.78,2124.62,678.96,262.4,1309.74,148,65.86,1660.83
108102,129799,186.2,2863.06,1350.5,4836.36,9218.44,2667.46,828.2,421.48,1915.64,433.64,102.86,2201.16
73419.8,69158.1,106.4,922.72,587.65,2458.36,4323.04,1685.1,399.34,187.78,860.71,230.88,46.62,1294.8
71802.7,56001.8,210.7,1697.98,1487.74,2761.76,4876.54,2400.14,924.96,466.58,1038.33,199.06,77.7,2886.74
53305.2,63035.2,55.3,738.03,531.44,1786.78,4272.2,1045.5,146.78,88.56,577.68,232.36,35.52,266.43
46820.9,28854.1,68.6,488.37,279.59,824.92,1856.48,712.58,354.24,148.42,251.49,38.48,51.06,898.06
99847.4,114704,39.2,1216.91,579.62,2018.02,5840.04,1247.22,264.04,213.2,668.15,514.3,180.56,204.18
58333.7,35616.1,87.5,595.68,471.58,1498.14,2483.78,1264.44,147.6,173.84,461.48,116.92,39.22,806.76
117411,116668,199.5,2969.64,1463.65,6441.1,15236.4,3338.22,756.04,383.76,2044.29,504.68,78.44,1801.93
120434,143531,244.3,2497.33,1825.73,4950.34,11912.1,4457.52,1132.42,551.04,1448.35,407,141.34,4130.91
47103.8,62916.5,72.1,778.18,916.88,2543.64,6724.82,1544.88,255.02,79.54,605.9,252.34,22.2,544.48
62519.8,74446,15765.4,740.95,74846.9,2761.76,6659.22,172344,79991.8,32532.7,775.22,190.92,9254.44,262143
98743,102816,306.6,2051.3,1808.21,4701.06,10442.7,4918.36,1454.68,618.28,1430.09,229.4,185.74,4193.99
110057,65246.3,192.5,2257.89,934.4,4569.86,9930.2,3658.02,712.58,344.4,1346.26,335.22,122.84,2196.18
58498.6,40738.9,43.4,710.29,862.13,2484.6,4325.5,1125.86,41.82,1369.4,524.56,273.06,5910.38,353.58
59262.5,46509.9,52.5,770.15,216.08,1737.58,4223.82,1346.44,211.56,179.58,558.59,203.5,29.6,873.16
36337.7,31216.3,42.7,532.17,500.05,984.82,2412.44,464.94,162.36,86.92,368.52,117.66,45.14,684.75
72352.1,58233.6,142.8,1203.77,889.14,2417.36,5161.9,2281.24,656,267.32,775.22,213.12,90.28,1849.24
45591.8,26452.1,-6.3,538.01,37.96,914.3,1745.78,818.36,68.06,46.74,268.92,54.02,7.4,249
49515.8,69060.1,203.7,997.91,1295.02,1748.24,3553.06,2506.74,976.62,404.26,532.03,137.64,141.34,3224.55
31713.1,19327.4,36.4,291.27,279.59,503.48,1324.3,191.88,142.68,85.28,123.67,84.36,-2.22,253.15
53665.2,26018,13.3,337.26,278.86,914.3,2063.94,628.94,66.42,-4.92,307.93,22.2,5.92,180.94
34336.1,86941.7,63.7,1008.13,313.17,1345.62,3484.18,1415.32,281.26,93.48,434.92,181.3,65.86,506.3
70149.6,65927.7,74.9,1578.26,819.06,3133.22,7708,1867.14,410,206.64,1188.56,252.34,74.74,990.19
80099.3,106544,224.7,2258.62,1116.9,3838.42,8493.56,2706.82,690.44,471.5,1341.28,390.72,102.86,2056.74
85381.2,55841.6,109.9,1395.76,310.25,2891.32,6149.18,2145.12,501.02,291.92,1066.55,219.04,76.22,1126.31
44917.2,26519.3,22.4,420.48,187.61,799.5,1429.26,617.46,78.72,105.78,291.33,93.24,43.66,69.72
95109.1,66126.9,188.3,1722.07,1012.51,2708.46,5970.42,2713.38,896.26,336.2,1016.75,310.8,107.3,2542.29
43900.6,25368.1,25.2,532.17,71.54,782.28,1948.32,256.66,58.22,72.16,221.61,95.46,23.68,1.66
85958.6,109450,112,1120.55,699.34,2100.84,5581.74,1636.72,355.88,195.16,815.89,227.18,56.24,1119.67
120879,95507.3,514.5,2503.17,2550.62,4225.46,9061.82,5508.76,2254.18,892.16,1351.24,424.76,267.88,6572.77
42907,66004.9,61.6,699.34,619.77,1297.24,4198.4,1361.2,268.96,251.74,634.12,260.48,45.88,527.88
43927.9,21479.6,28.7,277.4,308.79,724.06,1433.36,649.44,95.12,92.66,190.9,72.52,5.92,256.47
91913,96469.2,109.9,2311.91,1018.35,4247.6,7719.48,2199.24,505.94,278.8,1581.15,349.28,100.64,1099.75
38797.2,21294.5,42.7,247.47,64.24,465.76,1146.36,318.16,64.78,39.36,183.43,92.5,34.04,67.23
44444.9,51226.8,50.4,413.91,24.82,746.2,2471.48,571.54,180.4,66.42,350.26,102.12,19.24,409.19
37314.7,16294.6,0.7,343.1,137.24,485.44,999.58,363.26,39.36,0.82,177.62,-1.48,-3.7,137.78
35687.5,27611.6,31.5,539.47,349.67,883.14,1976.2,420.66,192.7,139.4,312.91,102.12,32.56,387.61
55625.8,50937.1,175,622.69,959.95,1170.14,1788.42,2309.12,793.76,350.96,344.45,136.16,106.56,2328.15
46255.7,25166.4,16.8,485.45,308.06,787.2,2600.22,709.3,66.42,43.46,296.31,71.04,4.44,27.39
89965.4,75880.3,178.5,1915.52,1015.43,3514.52,7126.62,2796.2,738.82,311.6,1112.2,291.56,76.22,1635.1
50189.8,23957.1,20.3,713.94,83.95,997.94,2054.92,108.24,93.48,77.9,436.58,175.38,39.22,285.52
95472,73901.5,239.4,1951.29,1552.71,3844.16,7493.98,3845.8,1380.06,585.48,1508.94,264.18,196.84,4107.67
49102.6,23302.2,2.1,339.45,66.43,523.16,486.26,214.02,95.12,1.64,253.98,23.68,21.46,95.45
