"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
445,256,243,462,385,604,685,455,289,273,411,274,243,333
237,188,246,423,366,546,650,462,296,282,386,263,239,365
172,88,239,301,271,363,457,237,233,239,281,240,232,249
200,82,237,304,269,399,451,289,244,243,281,241,231,271
138,113,237,274,277,385,489,278,240,229,248,241,232,262
149,115,233,317,290,583,666,443,266,246,273,243,233,251
361,479,245,621,281,395,531,381,253,275,338,455,263,284
283,388,248,437,363,582,660,449,279,273,396,304,239,321
155,218,237,346,334,516,601,420,259,243,326,254,238,297
165,60,233,317,267,511,617,400,250,244,275,240,233,247
187,249,239,376,318,602,703,497,301,264,352,255,235,299
422,400,244,494,378,642,731,536,315,261,461,280,238,374
410,303,244,521,363,635,723,529,286,273,433,309,241,339
291,397,237,396,385,625,727,537,285,248,343,274,239,319
348,391,249,499,403,630,715,532,292,265,451,290,240,375
179,111,238,320,293,570,661,419,249,235,298,242,230,267
331,508,241,550,387,664,740,546,306,265,476,315,249,354
128,177,243,325,301,516,622,425,258,241,280,264,230,262
173,313,234,367,339,566,678,460,262,262,335,299,239,298
402,289,246,495,341,609,685,485,281,259,410,286,236,353
268,150,233,357,291,492,599,324,248,249,328,251,235,268
172,67,238,305,275,456,571,312,236,241,285,242,237,231
182,313,242,362,376,507,640,472,262,269,339,279,232,314
152,172,229,308,264,476,585,355,256,257,295,244,241,284
220,347,235,459,314,622,711,502,303,280,402,282,236,326
219,170,234,382,297,554,619,387,269,235,301,263,232,278
182,64,233,290,290,355,451,256,237,241,276,233,232,254
184,98,229,330,268,313,478,245,244,243,284,246,228,267
605,696,257,544,425,648,736,566,327,296,503,316,253,410
313,398,251,479,327,601,682,468,309,276,417,285,248,290
240,159,238,376,255,513,623,382,260,252,293,237,238,260
161,114,234,332,302,528,624,376,259,242,276,251,232,264
349,137,236,439,319,569,667,440,265,243,392,272,237,279
134,315,239,340,311,485,604,404,253,251,331,261,230,303
406,252,241,443,368,590,675,475,286,245,414,292,233,355
432,339,242,501,378,600,681,448,297,264,441,283,237,356
308,252,237,461,279,563,626,440,273,254,391,251,232,310
357,416,248,466,323,622,694,487,308,258,420,290,240,341
469,313,249,536,375,617,691,504,306,271,483,297,245,342
158,200,243,344,257,561,653,430,273,241,316,246,237,290
176,370,238,381,338,560,691,513,304,265,412,300,254,359
188,95,239,304,253,425,516,323,236,249,284,246,232,264
185,284,241,353,326,535,624,449,258,262,322,255,235,275
162,250,243,355,325,540,618,431,278,267,348,261,241,313
240,117,236,361,263,447,498,313,247,243,325,269,235,272
356,294,244,502,335,598,679,467,290,258,433,276,245,326
103,100,232,272,274,466,558,291,246,238,268,247,234,254
306,461,238,457,366,568,658,466,273,254,385,267,241,339
166,86,235,284,237,414,475,322,244,233,258,247,227,224
289,265,240,427,326,638,715,508,294,255,365,266,234,288
281,377,241,434,320,552,638,446,265,255,375,270,232,296
316,306,246,464,365,603,681,488,290,261,434,272,236,356
294,626,267,493,514,701,791,624,381,325,478,330,250,453
