"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
255,202,240,598,281,434,535,320,244,232,324,253,234,265
232,260,236,812,328,475,612,389,275,249,350,277,234,310
160,104,231,505,238,334,359,272,240,241,264,228,232,257
589,456,250,838,345,570,655,476,294,263,454,323,237,356
176,74,240,477,248,325,420,274,243,241,265,249,234,250
491,413,242,585,347,578,664,470,299,252,438,275,240,363
164,103,230,508,250,317,480,283,231,237,261,243,234,235
263,137,234,789,266,440,492,372,240,238,324,230,228,287
164,103,235,739,224,297,404,251,238,244,262,230,238,227
462,514,248,718,380,593,669,472,292,253,459,318,238,340
429,409,256,617,428,585,693,520,316,303,463,315,255,384
163,264,232,789,342,411,549,369,258,236,322,260,235,311
295,397,241,713,339,499,598,397,276,261,366,288,235,315
186,92,231,482,273,326,396,283,237,254,281,238,233,255
276,209,236,878,295,481,585,347,268,249,344,268,240,289
238,125,236,364,283,369,382,314,249,230,282,232,233,264
266,252,235,658,274,458,573,335,256,239,323,259,234,279
480,356,250,597,324,572,657,449,293,256,434,297,242,345
408,241,242,566,315,556,628,428,282,257,424,268,238,300
381,395,246,633,362,570,662,479,275,254,439,285,241,350
143,91,228,833,234,331,388,285,241,232,263,231,229,260
193,111,238,580,262,377,344,272,245,237,279,245,234,260
135,61,234,493,264,288,363,269,241,228,255,229,230,237
135,203,239,766,267,328,478,269,236,242,276,251,232,246
156,175,240,781,302,375,527,320,234,244,284,269,236,279
188,205,237,784,252,426,524,343,246,233,301,274,232,240
118,114,232,520,230,317,287,300,250,240,273,249,236,246
335,187,240,453,290,457,573,385,254,255,346,261,235,271
153,137,237,765,250,367,535,331,254,241,269,259,238,290
233,431,251,635,415,584,698,538,332,311,459,308,260,428
224,119,240,525,302,372,427,269,247,251,290,258,238,241
429,261,236,592,349,540,606,416,267,252,411,256,233,274
228,222,235,868,248,417,553,319,233,236,298,252,233,270
382,373,241,617,345,545,615,430,279,270,416,296,241,320
155,87,237,793,255,310,326,266,234,232,263,234,234,252
464,414,242,645,370,585,676,462,277,257,444,284,235,336
428,508,241,591,331,579,668,478,263,257,454,296,240,329
226,235,238,883,267,481,560,346,250,239,347,259,232,285
263,387,245,706,347,484,565,396,259,253,340,273,234,277
237,238,234,891,296,417,530,329,249,236,315,240,233,268
234,172,234,789,270,404,551,257,248,243,321,242,228,282
212,297,239,671,286,448,566,356,264,248,329,282,233,299
230,131,235,513,259,393,466,344,243,242,314,252,236,262
207,173,236,364,257,373,494,318,245,243,286,261,231,250
200,101,236,550,283,373,444,278,236,226,283,224,226,235
215,89,240,497,229,390,435,310,245,241,282,241,223,228
293,261,238,823,332,460,590,373,255,244,354,254,236,276
201,56,230,798,235,358,425,306,236,237,276,252,232,252
235,149,232,336,304,381,514,316,243,238,290,256,237,285
112,254,260,450,485,511,665,564,377,356,411,288,280,483
189,81,233,332,252,336,437,298,246,231,263,235,231,247
171,110,230,426,250,309,435,266,245,234,249,232,234,257
280,188,235,869,315,464,564,351,263,240,355,255,236,291
226,287,243,862,340,486,605,391,266,262,350,245,233,313
290,247,234,463,291,437,565,372,261,242,341,249,231,277
546,448,247,856,356,582,638,439,285,279,441,274,242,330
271,507,249,821,391,545,661,499,305,280,426,299,244,414
296,344,235,768,290,455,556,387,250,242,334,257,236,276
146,250,236,488,292,404,500,317,264,262,307,254,235,275
177,65,233,366,287,351,441,284,237,234,268,248,235,252
154,136,227,772,280,370,391,305,252,234,275,254,228,267
333,247,235,839,290,481,576,382,271,241,349,286,237,279
171,76,234,787,232,341,286,233,242,241,263,255,230,272
226,436,235,631,278,473,562,354,256,248,338,261,234,317
292,259,237,733,334,517,599,383,268,248,392,258,237,297
337,466,239,707,306,512,592,434,285,247,368,269,239,345
163,191,242,817,288,420,552,391,257,238,321,262,237,303
428,326,240,586,371,556,636,457,276,263,429,282,242,341
220,166,234,547,259,426,523,339,236,235,309,267,230,276
213,94,236,356,271,322,393,324,239,239,295,241,234,253
189,65,233,723,276,342,461,272,234,235,266,236,233,244
247,161,235,550,281,417,540,352,258,239,300,252,230,304
187,123,233,750,230,364,442,241,243,232,264,230,239,253
220,90,233,362,240,351,270,299,247,236,293,246,233,230
137,89,234,787,264,322,487,280,233,232,263,249,231,238
169,105,234,792,269,351,380,328,240,244,272,237,232,236
244,172,233,846,284,451,541,310,244,247,315,269,234,254
258,183,236,605,309,417,520,349,250,250,308,261,234,274
100,196,241,795,317,392,510,330,250,237,291,259,232,284
252,227,242,840,315,471,553,322,247,251,358,270,238,252
337,366,245,674,334,541,620,368,284,249,394,279,239,290
165,183,231,461,257,360,395,353,244,240,275,254,232,269
330,318,247,593,355,550,646,417,287,253,416,281,244,358
199,94,235,376,282,378,444,286,239,239,283,254,236,289
195,220,241,623,294,434,528,375,251,244,306,255,230,267
200,119,233,378,310,362,438,278,235,236,277,232,230,264
218,106,231,384,272,380,470,360,252,242,283,236,231,258
300,331,238,697,333,489,590,423,253,250,355,279,230,281
525,305,239,647,389,594,658,455,288,262,458,291,236,370
202,80,234,383,254,334,426,219,249,236,287,229,233,264
115,211,237,822,357,398,567,347,249,239,294,270,236,279
462,357,250,576,386,611,694,539,311,302,482,329,251,404
148,102,232,695,269,287,335,292,241,226,249,241,232,244
202,152,235,497,252,383,500,294,244,235,289,245,229,234
160,104,234,540,232,323,254,248,242,241,270,237,231,266
493,239,245,638,348,549,647,418,278,253,429,277,243,310
152,128,234,625,271,351,477,303,246,240,270,250,232,289
420,392,239,638,352,591,677,460,285,266,466,289,235,339
171,162,232,539,274,367,446,249,248,238,279,237,229,252
249,325,244,867,345,482,589,389,262,250,358,292,239,309
344,408,238,556,340,492,611,390,267,265,365,276,241,297
176,112,233,501,204,333,392,237,247,228,263,232,232,255
384,245,240,570,343,526,622,398,270,250,395,274,234,322
