"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
360,463,242,587,308,377,572,392,260,265,345,682,277,273
323,286,245,830,343,551,650,438,277,260,391,273,238,332
191,60,236,314,258,353,484,320,238,234,271,246,234,256
155,87,237,410,255,349,481,307,252,241,273,256,233,258
370,461,238,531,317,389,536,349,261,264,336,321,274,286
327,270,239,584,289,552,630,449,283,254,399,258,234,309
171,134,232,818,287,461,564,439,250,230,304,236,228,251
131,162,231,765,283,431,570,337,234,238,281,246,229,262
229,155,235,759,255,459,608,384,232,252,295,253,239,277
304,291,240,873,273,497,588,412,274,246,348,259,244,276
236,204,230,455,286,452,540,294,240,234,330,248,232,264
226,135,234,854,303,391,437,348,242,241,286,251,230,251
845,616,260,817,431,664,746,561,351,293,538,352,251,402
315,324,241,531,278,533,607,411,274,257,395,273,236,295
180,60,236,726,286,371,463,287,239,246,282,243,236,243
340,362,242,624,301,545,636,451,269,248,403,275,234,330
209,129,239,845,294,381,484,309,249,230,281,234,230,290
189,169,237,812,234,374,396,261,251,233,297,251,235,280
182,91,236,717,263,348,405,310,252,245,280,240,239,267
192,114,240,708,326,391,490,311,252,241,278,237,234,275
172,354,236,728,287,405,581,391,252,252,297,264,237,288
176,87,236,326,252,370,500,242,240,223,272,243,229,242
337,212,246,581,318,549,644,425,283,259,394,268,241,334
270,244,247,856,317,500,581,349,260,250,359,253,231,288
139,94,235,789,229,356,463,228,239,239,276,252,229,248
211,98,232,324,252,390,519,261,245,229,285,240,232,277
216,111,227,768,274,385,464,291,237,230,281,228,235,287
206,71,235,347,244,357,463,325,243,236,289,247,237,253
156,90,238,807,273,364,431,297,234,245,278,235,234,265
197,87,232,308,273,359,451,299,238,251,265,234,235,261
211,78,238,365,230,362,457,270,236,229,272,238,233,241
152,93,234,760,298,369,449,259,236,237,274,240,230,254
194,90,235,326,282,330,405,280,244,242,285,252,231,251
180,131,234,837,247,360,462,309,252,241,273,246,235,240
162,151,232,410,276,391,447,267,237,240,288,262,235,257
336,220,237,865,324,493,592,328,274,237,353,275,238,309
195,96,232,801,277,348,415,283,245,236,282,245,234,257
175,96,234,331,253,402,472,279,247,240,301,244,235,266
358,452,237,615,247,317,392,336,238,262,337,414,252,272
150,46,271,685,475,678,783,595,380,310,440,282,258,386
130,258,235,800,334,495,616,429,262,255,326,265,234,287
448,311,242,893,364,593,683,489,284,277,432,288,235,353
192,67,233,800,288,465,571,352,242,231,292,248,234,263
407,285,239,579,353,597,698,510,284,268,438,276,237,327
180,316,233,569,328,519,633,444,267,250,334,260,236,301
316,266,236,835,322,565,662,477,261,252,381,274,241,322
145,86,233,368,289,459,562,410,240,228,273,244,230,243
373,356,238,558,378,590,682,499,285,267,422,282,242,330
392,244,243,553,337,587,673,495,256,261,408,287,245,323
401,376,251,631,411,621,700,526,304,273,475,274,241,360
133,133,238,411,285,346,511,306,256,233,278,262,231,283
408,419,241,828,290,513,624,423,282,265,379,269,239,299
144,48,237,403,237,302,410,282,230,250,276,238,232,252
119,193,240,444,318,377,514,368,246,256,303,271,241,285
187,400,247,885,370,504,610,427,291,264,357,282,245,328
230,191,237,850,268,451,532,366,258,247,326,243,237,255
288,236,232,789,304,458,541,312,246,250,319,277,235,269
270,262,236,828,291,494,594,399,268,249,373,272,238,286
196,80,234,327,305,337,443,364,262,251,271,249,234,288
185,85,231,785,212,338,438,345,245,243,279,240,235,246
176,71,232,776,294,350,436,320,240,241,275,251,231,247
206,102,234,336,251,367,459,267,239,242,286,243,232,261
